data;ID_motorista;mapa;caixas
2025-09-15;224;287802;6
2025-09-15;162;287793;12
2025-09-15;247;287792;6
2025-09-15;224;287802;2
2025-09-15;252;287797;9
2025-09-15;27;287800;3
2025-09-15;224;287802;5
2025-09-15;553;287781;2
2025-09-15;1;287770;7
2025-09-15;224;287802;8
2025-09-15;544;287790;14
2025-09-13;96;287734;54
2025-09-15;559;287805;2
2025-09-12;76;287659;2
2025-09-15;27;287800;2
2025-09-15;453;287787;57
2025-09-15;224;287802;6
2025-09-15;162;287793;5
2025-09-15;341;287804;22
2025-09-15;252;287797;14
2025-09-15;559;287805;1
2025-09-15;234;287799;10
2025-09-15;250;287798;4
2025-09-15;553;287781;4
2025-09-15;960;287769;18
2025-09-15;718;287784;14
2025-09-15;247;287792;8
2025-09-15;146;287785;4
2025-09-15;151;287791;10
2025-09-12;76;287659;14
2025-09-15;161;287796;55
2025-09-15;27;287800;6
2025-09-15;553;287781;2
2025-09-15;42;287803;17
2025-09-15;341;287804;7
2025-09-15;341;287804;5
2025-09-15;341;287804;5
2025-09-15;247;287792;34
2025-09-12;92;287654;51
2025-09-15;224;287802;6
2025-09-12;238;287685;8
2025-09-13;233;287752;5
2025-09-15;559;287805;24
2025-09-15;10;287788;5
2025-09-15;553;287781;2
2025-09-15;665;287786;44
2025-09-12;238;287685;3
2025-09-15;27;287800;3
2025-09-15;151;287791;10
2025-09-15;252;287797;8
2025-09-12;76;287659;8
2025-09-15;146;287785;13
2025-09-15;559;287805;1
2025-09-15;665;287786;2
2025-09-13;165;287733;4
2025-09-15;960;287769;5
2025-09-12;76;287659;3
2025-09-15;718;287784;7
2025-09-15;544;287790;30
2025-09-15;665;287786;1
2025-09-15;559;287805;3
2025-09-12;92;287654;2
2025-09-15;234;287799;24
2025-09-15;559;287805;2
2025-09-15;27;287800;6
2025-09-15;732;287772;1
2025-09-15;231;287789;1
2025-09-15;231;287789;46
2025-09-15;162;287793;34
2025-09-15;10;287788;5
2025-09-15;960;287769;5
2025-09-15;341;287804;11
2025-09-15;453;287787;45
2025-09-12;76;287659;1
2025-09-15;553;287781;4
2025-09-13;233;287752;7
2025-09-15;250;287798;3
2025-09-15;544;287790;8
2025-09-15;208;287771;9
2025-09-15;553;287781;4
2025-09-12;76;287659;2
2025-09-15;42;287803;24
2025-09-12;238;287685;39
2025-09-12;76;287659;2
2025-09-15;1;287770;4
2025-09-13;897;287737;8
2025-09-15;151;287791;9
2025-09-15;960;287769;27
2025-09-15;250;287798;11
2025-09-15;146;287785;30
2025-09-12;92;287654;12
2025-09-15;41;287780;1
2025-09-12;76;287659;6
2025-09-12;92;287654;4
2025-09-15;732;287772;8
2025-09-15;42;287803;2
2025-09-15;732;287772;4
2025-09-15;559;287805;7
2025-09-15;224;287802;29
2025-09-15;252;287797;24
2025-09-12;92;287654;3
2025-09-12;92;287654;41
2025-09-15;41;287780;5
2025-09-15;224;287802;1
2025-09-15;453;287787;32
2025-09-15;341;287804;1
2025-09-15;10;287788;19
2025-09-15;151;287791;3
2025-09-15;544;287790;11
2025-09-13;233;287752;7
2025-09-15;250;287798;9
2025-09-15;604;287801;16
2025-09-15;604;287801;8
2025-09-15;604;287801;28
2025-09-15;604;287801;1
2025-09-15;604;287801;3
2025-09-12;76;287659;1
2025-09-15;1;287770;17
2025-09-15;1;287770;18
2025-09-15;41;287780;1
2025-09-15;146;287785;45
2025-09-15;151;287791;3
2025-09-15;42;287803;11
2025-09-15;553;287781;3
2025-09-15;553;287781;1
2025-09-15;732;287772;7
2025-09-15;41;287780;5
2025-09-15;224;287802;2
2025-09-15;559;287805;12
2025-09-15;997;287774;86
2025-09-15;10;287788;6
2025-09-15;604;287801;2
2025-09-12;76;287659;4
2025-09-15;544;287790;4
2025-09-15;42;287803;3
2025-09-15;41;287780;1
2025-09-15;208;287771;8
2025-09-15;559;287805;4
2025-09-15;10;287788;4
2025-09-15;553;287781;5
2025-09-15;1;287770;9
2025-09-15;208;287771;1
2025-09-15;250;287798;9
2025-09-15;732;287772;6
2025-09-15;234;287799;6
2025-09-15;41;287780;2
2025-09-15;146;287785;7
2025-09-15;208;287771;1
2025-09-15;221;287773;42
2025-09-13;233;287752;2
2025-09-13;897;287737;38
2025-09-15;553;287781;2
2025-09-15;41;287780;1
2025-09-12;76;287659;15
2025-09-15;604;287801;6
2025-09-15;453;287787;29
2025-09-15;42;287803;6
2025-09-15;151;287791;10
2025-09-15;10;287788;8
2025-09-15;960;287769;57
2025-09-15;208;287771;2
2025-09-15;1;287770;3
2025-09-15;1;287770;2
2025-09-12;76;287659;1
2025-09-15;41;287780;2
2025-09-15;250;287798;20
2025-09-13;897;287737;1
2025-09-13;165;287733;40
2025-09-15;997;287774;1
2025-09-15;27;287800;29
2025-09-15;553;287781;5
2025-09-13;897;287737;2
2025-09-15;151;287791;3
2025-09-15;234;287799;12
2025-09-15;42;287803;1
2025-09-12;76;287659;3
2025-09-15;41;287780;2
2025-09-12;249;287658;5
2025-09-13;897;287737;2
2025-09-15;997;287774;5
2025-09-15;22;287776;55
2025-09-15;22;287776;56
2025-09-15;162;287793;5
2025-09-15;604;287801;11
2025-09-15;732;287772;7
2025-09-15;234;287799;6
2025-09-15;553;287781;4
2025-09-15;42;287803;2
2025-09-12;76;287659;5
2025-09-15;41;287780;4
2025-09-15;208;287771;2
2025-09-15;151;287791;10
2025-09-13;233;287752;5
2025-09-13;897;287737;5
2025-09-15;41;287780;2
2025-09-13;128;287732;37
2025-09-15;453;287787;24
2025-09-15;997;287774;5
2025-09-15;10;287788;12
2025-09-15;1;287770;10
2025-09-15;1;287770;16
2025-09-15;151;287791;5
2025-09-15;234;287799;11
2025-09-13;897;287737;5
2025-09-15;22;287776;10
2025-09-12;76;287659;13
2025-09-13;165;287733;10
2025-09-15;732;287772;2
2025-09-15;960;287769;5
2025-09-15;553;287781;6
2025-09-15;997;287774;4
2025-09-15;224;287802;21
2025-09-15;41;287780;3
2025-09-15;224;287802;2
2025-09-15;224;287802;6
2025-09-13;165;287733;7
2025-09-15;10;287788;7
2025-09-15;221;287773;47
2025-09-13;96;287734;15
2025-09-15;42;287803;7
2025-09-15;997;287774;8
2025-09-13;233;287752;9
2025-09-15;402;287775;40
2025-09-15;402;287775;120
2025-09-15;151;287791;8
2025-09-15;41;287780;1
2025-09-15;22;287776;6
2025-09-15;604;287801;12
2025-09-13;165;287733;5
2025-09-15;604;287801;4
2025-09-15;604;287801;6
2025-09-15;146;287785;120
2025-09-12;249;287658;111
2025-09-15;732;287772;10
2025-09-13;897;287737;7
2025-09-15;151;287791;5
2025-09-15;960;287769;10
2025-09-15;997;287774;3
2025-09-15;10;287788;6
2025-09-13;897;287737;2
2025-09-15;22;287776;4
2025-09-15;41;287780;1
2025-09-15;997;287774;12
2025-09-15;1;287770;26
2025-09-15;22;287776;3
2025-09-15;42;287803;7
2025-09-13;165;287733;6
2025-09-15;553;287781;4
2025-09-15;224;287802;7
2025-09-15;224;287802;16
2025-09-15;732;287772;19
2025-09-15;604;287801;16
2025-09-13;897;287737;8
2025-09-15;22;287776;2
2025-09-15;224;287802;5
2025-09-15;732;287772;2
2025-09-15;1;287770;2
2025-09-15;1;287770;5
2025-09-15;42;287803;10
2025-09-13;96;287734;11
2025-09-15;10;287788;6
2025-09-13;165;287733;19
2025-09-15;1;287770;1
2025-09-15;559;287805;62
2025-09-13;128;287732;18
2025-09-15;553;287781;3
2025-09-15;224;287802;5
2025-09-15;22;287776;11
2025-09-15;997;287774;20
2025-09-15;42;287803;2
2025-09-15;997;287774;10
2025-09-15;224;287802;2
2025-09-15;604;287801;9
2025-09-15;604;287801;2
2025-09-15;232;287811;397
2025-09-15;22;287776;48
2025-09-15;42;287803;4
2025-09-13;165;287733;12
2025-09-15;22;287776;4
2025-09-15;604;287801;4
2025-09-15;42;287803;4
2025-09-15;559;287805;2
2025-09-15;224;287802;2
2025-09-15;224;287802;2
2025-09-15;42;287803;6
2025-09-15;604;287801;6
2025-09-15;42;287803;6
2025-09-15;604;287801;9
2025-09-15;604;287801;14
2025-09-15;604;287801;4
2025-09-15;604;287801;3
2025-09-15;42;287803;23
2025-09-15;604;287801;12
2025-09-15;42;287803;7
2025-09-15;42;287803;1
2025-09-15;604;287801;5
2025-09-15;42;287803;14
2025-09-15;604;287801;4
2025-09-13;128;287732;7
2025-09-16;341;287867;9
2025-09-16;341;287867;16
2025-09-13;897;287737;50
2025-09-15;997;287774;9
2025-09-15;997;287774;1
2025-09-15;718;287784;3
2025-09-15;732;287772;7
2025-09-16;47;287837;3
2025-09-16;960;287827;3
2025-09-16;113;287866;3
2025-09-15;540;287777;152
2025-09-16;80;287862;8
2025-09-16;7;287849;
2025-09-16;47;287837;1
2025-09-16;559;287864;7
2025-09-16;960;287827;9
2025-09-16;47;287837;52
2025-09-15;221;287773;6
2025-09-15;221;287773;12
2025-09-16;229;287863;7
2025-09-16;559;287864;12
2025-09-15;208;287771;1
2025-09-16;252;287858;33
2025-09-15;732;287772;11
2025-09-16;221;287823;3
2025-09-15;718;287784;3
2025-09-15;221;287773;22
2025-09-16;113;287866;9
2025-09-16;960;287827;17
2025-09-13;128;287732;10
2025-09-16;7;287849;115
2025-09-15;728;287779;85
2025-09-15;540;287777;12
2025-09-15;540;287777;3
2025-09-16;162;287856;11
2025-09-16;113;287866;5
2025-09-15;728;287779;4
2025-09-15;997;287774;56
2025-09-15;22;287776;69
2025-09-16;113;287866;3
2025-09-15;732;287772;10
2025-09-15;402;287775;23
2025-09-16;341;287867;14
2025-09-16;559;287864;3
2025-09-15;540;287777;4
2025-09-15;208;287771;10
2025-09-13;128;287732;3
2025-09-16;341;287867;8
2025-09-16;50;287828;50
2025-09-16;218;287829;250
2025-09-15;540;287777;2
2025-09-16;229;287863;5
2025-09-16;234;287851;14
2025-09-16;559;287864;11
2025-09-15;402;287775;3
2025-09-15;215;287782;11
2025-09-15;718;287784;11
2025-09-15;402;287775;1
2025-09-13;897;287737;4
2025-09-13;897;287737;8
2025-09-15;718;287784;1
2025-09-15;728;287779;10
2025-09-13;128;287732;1
2025-09-15;402;287775;5
2025-09-15;728;287779;5
2025-09-16;247;287852;110
2025-09-13;165;287733;2
2025-09-15;22;287776;20
2025-09-16;960;287827;15
2025-09-13;233;287752;50
2025-09-13;165;287733;1
2025-09-15;540;287777;7
2025-09-16;221;287823;58
2025-09-16;41;287871;2
2025-09-15;221;287773;8
2025-09-13;128;287732;11
2025-09-15;22;287776;3
2025-09-16;10;287846;49
2025-09-15;540;287777;5
2025-09-15;221;287773;106
2025-09-15;718;287784;6
2025-09-16;113;287866;24
2025-09-16;161;287855;57
2025-09-15;402;287775;3
2025-09-16;665;287847;82
2025-09-16;50;287828;68
2025-09-16;559;287864;12
2025-09-16;234;287851;14
2025-09-16;41;287871;1
2025-09-16;162;287856;42
2025-09-16;113;287866;1
2025-09-16;80;287862;6
2025-09-15;540;287777;4
2025-09-16;252;287858;52
2025-09-16;604;287865;14
2025-09-15;215;287782;2
2025-09-16;80;287862;14
2025-09-16;221;287823;7
2025-09-16;47;287837;2
2025-09-16;229;287863;18
2025-09-15;728;287779;5
2025-09-15;208;287771;51
2025-09-16;41;287871;1
2025-09-15;1;287770;65
2025-09-15;718;287784;11
2025-09-16;341;287867;19
2025-09-15;208;287771;42
2025-09-15;22;287776;11
2025-09-16;221;287823;7
2025-09-16;960;287827;1
2025-09-15;215;287782;1
2025-09-16;162;287856;9
2025-09-16;221;287823;4
2025-09-15;732;287772;27
2025-09-15;208;287771;15
2025-09-16;113;287866;18
2025-09-15;402;287775;16
2025-09-16;553;287870;3
2025-09-16;179;287859;18
2025-09-16;221;287823;46
2025-09-15;728;287779;4
2025-09-15;402;287775;4
2025-09-16;236;287861;66
2025-09-13;165;287733;8
2025-09-16;80;287862;15
2025-09-13;897;287737;27
2025-09-16;229;287863;4
2025-09-15;732;287772;1
2025-09-16;236;287861;5
2025-09-15;540;287777;4
2025-09-16;960;287827;5
2025-09-16;553;287870;4
2025-09-15;540;287777;4
2025-09-16;238;287824;23
2025-09-16;41;287871;1
2025-09-16;179;287859;25
2025-09-16;80;287862;1
2025-09-15;215;287782;3
2025-09-15;997;287774;129
2025-09-15;732;287772;8
2025-09-15;22;287776;17
2025-09-13;165;287733;3
2025-09-15;718;287784;9
2025-09-16;341;287867;18
2025-09-15;215;287782;1
2025-09-16;41;287871;1
2025-09-15;402;287775;14
2025-09-15;402;287775;39
2025-09-16;604;287865;14
2025-09-16;238;287824;3
2025-09-16;161;287855;61
2025-09-16;453;287839;300
2025-09-16;553;287870;3
2025-09-16;341;287867;8
2025-09-15;728;287779;5
2025-09-16;42;287868;67
2025-09-16;80;287862;13
2025-09-13;128;287732;10
2025-09-16;544;287845;92
2025-09-16;665;287847;20
2025-09-16;41;287871;2
2025-09-15;215;287782;2
2025-09-16;559;287864;16
2025-09-16;162;287856;16
2025-09-16;960;287827;8
2025-09-15;540;287777;6
2025-09-16;151;287857;17
2025-09-16;113;287866;17
2025-09-15;22;287776;1
2025-09-16;7;287849;123
2025-09-16;247;287852;84
2025-09-16;238;287824;7
2025-09-16;80;287862;7
2025-09-16;553;287870;1
2025-09-16;252;287858;29
2025-09-16;10;287846;8
2025-09-16;341;287867;20
2025-09-16;221;287823;8
2025-09-15;215;287782;4
2025-09-16;665;287847;22
2025-09-15;728;287779;7
2025-09-13;128;287732;4
2025-09-15;997;287774;5
2025-09-15;402;287775;12
2025-09-16;559;287864;1
2025-09-16;16;287840;48
2025-09-16;238;287824;4
2025-09-16;80;287862;5
2025-09-16;162;287856;17
2025-09-15;22;287776;2
2025-09-15;997;287774;2
2025-09-16;232;287844;121
2025-09-13;897;287737;32
2025-09-13;897;287737;10
2025-09-16;234;287851;34
2025-09-16;236;287861;24
2025-09-16;161;287855;32
2025-09-15;215;287782;3
2025-09-15;732;287772;18
2025-09-16;229;287863;13
2025-09-15;728;287779;5
2025-09-16;113;287866;10
2025-09-16;231;287843;26
2025-09-16;604;287865;14
2025-09-16;162;287856;8
2025-09-16;10;287846;10
2025-09-16;218;287829;39
2025-09-16;151;287857;10
2025-09-16;238;287824;9
2025-09-15;997;287774;1
2025-09-16;341;287867;9
2025-09-16;221;287823;21
2025-09-16;80;287862;13
2025-09-16;47;287837;43
2025-09-16;553;287870;2
2025-09-16;665;287847;44
2025-09-15;22;287776;3
2025-09-13;897;287737;2
2025-09-15;215;287782;3
2025-09-16;42;287868;18
2025-09-16;41;287871;22
2025-09-16;229;287863;5
2025-09-16;179;287859;20
2025-09-15;728;287779;5
2025-09-16;50;287828;71
2025-09-16;113;287866;11
2025-09-16;50;287828;3
2025-09-13;165;287733;28
2025-09-15;997;287774;5
2025-09-16;236;287861;13
2025-09-16;10;287846;7
2025-09-16;252;287858;12
2025-09-16;341;287867;27
2025-09-16;234;287851;5
2025-09-16;604;287865;1
2025-09-15;215;287782;3
2025-09-16;559;287864;10
2025-09-16;80;287862;4
2025-09-16;234;287851;10
2025-09-15;728;287779;4
2025-09-16;224;287869;45
2025-09-15;997;287774;6
2025-09-15;22;287776;4
2025-09-16;553;287870;2
2025-09-15;221;287773;10
2025-09-15;402;287775;39
2025-09-15;997;287774;15
2025-09-16;146;287848;132
2025-09-13;165;287733;3
2025-09-16;236;287861;13
2025-09-16;42;287868;10
2025-09-16;41;287871;8
2025-09-15;215;287782;1
2025-09-16;229;287863;7
2025-09-16;113;287866;26
2025-09-16;113;287866;11
2025-09-16;221;287823;41
2025-09-15;402;287775;7
2025-09-16;252;287858;16
2025-09-16;231;287843;37
2025-09-16;80;287862;8
2025-09-16;221;287823;3
2025-09-16;221;287823;7
2025-09-16;10;287846;11
2025-09-16;553;287870;2
2025-09-15;402;287775;35
2025-09-15;728;287779;12
2025-09-16;252;287858;15
2025-09-15;215;287782;5
2025-09-16;221;287823;5
2025-09-15;22;287776;36
2025-09-16;161;287855;38
2025-09-16;229;287863;5
2025-09-16;553;287870;1
2025-09-15;402;287775;7
2025-09-16;221;287823;2
2025-09-16;221;287823;3
2025-09-15;718;287784;37
2025-09-16;221;287823;2
2025-09-16;341;287867;10
2025-09-15;997;287774;2
2025-09-16;80;287862;12
2025-09-15;215;287782;2
2025-09-16;221;287823;1
2025-09-15;728;287779;9
2025-09-16;604;287865;17
2025-09-16;221;287823;1
2025-09-16;236;287861;7
2025-09-15;997;287774;4
2025-09-16;80;287862;5
2025-09-16;231;287843;17
2025-09-16;179;287859;21
2025-09-16;113;287866;6
2025-09-16;113;287866;15
2025-09-16;221;287823;30
2025-09-16;553;287870;1
2025-09-16;341;287867;18
2025-09-15;728;287779;5
2025-09-16;229;287863;17
2025-09-15;402;287775;10
2025-09-16;665;287847;20
2025-09-16;544;287845;126
2025-09-16;80;287862;5
2025-09-16;229;287863;1
2025-09-16;453;287839;61
2025-09-16;252;287858;4
2025-09-15;215;287782;1
2025-09-15;728;287779;2
2025-09-16;341;287867;6
2025-09-16;113;287866;16
2025-09-15;402;287775;2
2025-09-15;997;287774;12
2025-09-16;80;287862;2
2025-09-16;162;287856;10
2025-09-13;897;287737;39
2025-09-16;42;287868;5
2025-09-16;42;287868;21
2025-09-16;231;287843;15
2025-09-16;80;287862;3
2025-09-16;236;287861;31
2025-09-16;665;287847;20
2025-09-15;215;287782;3
2025-09-16;553;287870;5
2025-09-16;234;287851;19
2025-09-16;960;287827;2
2025-09-16;179;287859;20
2025-09-16;559;287864;25
2025-09-16;80;287862;3
2025-09-15;728;287779;8
2025-09-16;179;287859;26
2025-09-16;236;287861;5
2025-09-16;604;287865;14
2025-09-16;151;287857;14
2025-09-15;728;287779;4
2025-09-16;234;287851;9
2025-09-16;42;287868;14
2025-09-16;161;287855;65
2025-09-15;215;287782;1
2025-09-15;215;287782;2
2025-09-16;50;287828;1
2025-09-16;50;287828;4
2025-09-15;22;287776;4
2025-09-16;665;287847;20
2025-09-16;236;287861;4
2025-09-16;559;287864;4
2025-09-15;221;287773;41
2025-09-16;224;287869;36
2025-09-16;224;287869;1
2025-09-15;402;287775;22
2025-09-16;232;287844;178
2025-09-16;604;287865;6
2025-09-16;231;287843;21
2025-09-15;215;287782;1
2025-09-15;221;287773;4
2025-09-16;80;287862;9
2025-09-16;221;287823;17
2025-09-15;22;287776;4
2025-09-16;50;287828;2
2025-09-16;960;287827;3
2025-09-16;221;287823;1
2025-09-13;897;287737;13
2025-09-16;553;287870;8
2025-09-16;221;287823;3
2025-09-16;224;287869;4
2025-09-13;128;287732;27
2025-09-16;236;287861;15
2025-09-16;234;287851;10
2025-09-16;50;287828;7
2025-09-16;960;287827;37
2025-09-16;559;287864;6
2025-09-16;47;287837;37
2025-09-16;113;287866;4
2025-09-15;732;287772;2
2025-09-16;236;287861;25
2025-09-15;402;287775;9
2025-09-16;221;287823;1
2025-09-16;218;287829;14
2025-09-15;221;287773;7
2025-09-16;50;287828;20
2025-09-16;665;287847;23
2025-09-16;604;287865;9
2025-09-16;80;287862;6
2025-09-16;559;287864;2
2025-09-16;231;287843;8
2025-09-15;997;287774;42
2025-09-16;665;287847;36
2025-09-16;553;287870;3
2025-09-16;234;287851;11
2025-09-16;80;287862;2
2025-09-16;238;287824;9
2025-09-16;41;287871;3
2025-09-16;151;287857;30
2025-09-13;233;287752;7
2025-09-13;897;287737;8
2025-09-16;960;287827;4
2025-09-15;221;287773;7
2025-09-15;540;287777;31
2025-09-16;161;287855;40
2025-09-16;604;287865;4
2025-09-16;162;287856;73
2025-09-16;42;287868;23
2025-09-16;41;287871;3
2025-09-16;221;287823;42
2025-09-16;179;287859;39
2025-09-16;247;287854;117
2025-09-16;553;287870;4
2025-09-16;80;287862;9
2025-09-16;146;287848;80
2025-09-16;10;287846;50
2025-09-16;229;287863;53
2025-09-16;80;287862;1
2025-09-16;41;287871;1
2025-09-16;559;287864;11
2025-09-16;224;287869;17
2025-09-15;402;287775;3
2025-09-15;221;287773;6
2025-09-16;236;287861;7
2025-09-16;16;287840;55
2025-09-15;718;287784;10
2025-09-15;540;287777;16
2025-09-16;27;287853;42
2025-09-16;179;287859;
2025-09-16;234;287851;10
2025-09-15;997;287774;7
2025-09-16;50;287828;6
2025-09-16;960;287827;6
2025-09-13;233;287752;15
2025-09-15;215;287782;3
2025-09-16;41;287871;2
2025-09-16;218;287829;24
2025-09-16;229;287863;5
2025-09-16;559;287864;12
2025-09-16;553;287870;3
2025-09-15;22;287776;10
2025-09-16;162;287856;
2025-09-16;50;287828;5
2025-09-16;113;287866;8
2025-09-16;50;287828;4
2025-09-16;80;287862;3
2025-09-13;233;287752;5
2025-09-15;997;287774;7
2025-09-15;221;287773;5
2025-09-16;221;287823;15
2025-09-15;402;287775;11
2025-09-16;238;287824;2
2025-09-16;41;287871;2
2025-09-16;42;287868;2
2025-09-16;559;287864;3
2025-09-16;221;287823;5
2025-09-16;960;287827;14
2025-09-16;248;287830;12
2025-09-16;234;287851;5
2025-09-16;7;287850;21
2025-09-15;540;287777;2
2025-09-16;41;287871;2
2025-09-16;249;287832;2
2025-09-16;604;287865;13
2025-09-16;10;287846;15
2025-09-16;221;287823;14
2025-09-16;47;287837;25
2025-09-16;229;287863;9
2025-09-15;997;287774;2
2025-09-15;22;287776;10
2025-09-16;41;287871;2
2025-09-16;224;287869;6
2025-09-16;665;287847;24
2025-09-15;22;287776;5
2025-09-16;179;287859;15
2025-09-16;559;287864;4
2025-09-16;553;287870;4
2025-09-16;47;287837;6
2025-09-16;221;287823;14
2025-09-16;50;287828;5
2025-09-16;96;287826;94
2025-09-15;221;287773;13
2025-09-16;96;287826;32
2025-09-15;997;287774;8
2025-09-13;128;287732;5
2025-09-16;10;287846;3
2025-09-16;41;287871;2
2025-09-16;236;287861;22
2025-09-15;728;287779;35
2025-09-16;224;287869;8
2025-09-16;733;287841;151
2025-09-16;234;287851;15
2025-09-16;960;287827;24
2025-09-16;553;287870;3
2025-09-16;229;287863;13
2025-09-16;47;287837;4
2025-09-15;728;287779;1
2025-09-13;233;287752;9
2025-09-16;559;287864;6
2025-09-16;553;287870;1
2025-09-16;236;287861;9
2025-09-15;540;287777;9
2025-09-16;146;287848;63
2025-09-16;604;287865;9
2025-09-16;229;287863;9
2025-09-16;10;287846;11
2025-09-16;238;287824;33
2025-09-15;540;287777;20
2025-09-16;80;287862;7
2025-09-16;236;287861;2
2025-09-15;997;287774;3
2025-09-16;42;287868;24
2025-09-15;997;287774;3
2025-09-16;221;287823;21
2025-09-16;221;287823;23
2025-09-16;47;287837;4
2025-09-16;50;287828;8
2025-09-16;248;287830;23
2025-09-16;559;287864;9
2025-09-16;218;287829;5
2025-09-16;50;287828;6
2025-09-16;27;287853;58
2025-09-16;604;287865;9
2025-09-16;733;287841;86
2025-09-16;234;287851;44
2025-09-16;229;287863;8
2025-09-16;248;287830;1
2025-09-15;997;287774;1
2025-09-15;221;287773;5
2025-09-16;236;287861;5
2025-09-15;728;287779;7
2025-09-16;960;287827;24
2025-09-16;41;287871;1
2025-09-16;47;287837;30
2025-09-16;41;287871;6
2025-09-15;997;287774;3
2025-09-16;559;287864;2
2025-09-13;233;287752;6
2025-09-16;42;287868;3
2025-09-13;233;287752;7
2025-09-16;42;287868;12
2025-09-16;41;287871;1
2025-09-16;559;287864;3
2025-09-13;128;287732;14
2025-09-15;997;287774;8
2025-09-16;221;287823;27
2025-09-16;553;287870;5
2025-09-13;233;287752;5
2025-09-15;22;287776;3
2025-09-15;728;287779;6
2025-09-15;540;287777;2
2025-09-15;221;287773;2
2025-09-16;50;287828;20
2025-09-16;224;287869;16
2025-09-16;238;287824;26
2025-09-16;10;287846;28
2025-09-16;604;287865;15
2025-09-15;732;287772;2
2025-09-15;732;287772;47
2025-09-16;41;287871;3
2025-09-16;41;287871;1
2025-09-15;540;287777;4
2025-09-16;229;287863;10
2025-09-16;96;287826;45
2025-09-16;96;287826;10
2025-09-16;27;287853;12
2025-09-13;128;287732;5
2025-09-16;559;287864;3
2025-09-15;728;287779;7
2025-09-16;16;287840;107
2025-09-16;553;287870;1
2025-09-16;218;287829;7
2025-09-15;540;287777;1
2025-09-15;540;287777;3
2025-09-16;146;287848;89
2025-09-16;224;287869;2
2025-09-16;229;287863;8
2025-09-15;221;287773;3
2025-09-16;604;287865;5
2025-09-16;559;287864;10
2025-09-16;151;287857;33
2025-09-15;728;287779;6
2025-09-16;27;287853;12
2025-09-16;47;287837;3
2025-09-15;732;287772;5
2025-09-16;47;287837;21
2025-09-16;218;287829;5
2025-09-16;553;287870;4
2025-09-16;42;287868;12
2025-09-16;960;287827;2
2025-09-16;50;287828;12
2025-09-16;224;287869;1
2025-09-15;221;287773;4
2025-09-16;559;287864;16
2025-09-16;248;287830;6
2025-09-16;248;287830;26
2025-09-15;540;287777;24
2025-09-16;27;287853;5
2025-09-16;231;287843;21
2025-09-16;604;287865;7
2025-09-16;229;287863;6
2025-09-16;218;287829;5
2025-09-16;553;287870;4
2025-09-13;128;287732;15
2025-09-15;540;287777;9
2025-09-16;42;287868;3
2025-09-16;96;287826;23
2025-09-16;42;287868;3
2025-09-16;960;287827;5
2025-09-16;151;287857;29
2025-09-16;229;287863;8
2025-09-15;728;287779;24
2025-09-15;732;287772;22
2025-09-16;224;287869;8
2025-09-16;553;287870;2
2025-09-16;50;287828;30
2025-09-16;248;287830;15
2025-09-16;27;287853;5
2025-09-16;47;287837;14
2025-09-16;7;287850;104
2025-09-15;221;287773;7
2025-09-16;604;287865;12
2025-09-16;224;287869;4
2025-09-16;229;287863;9
2025-09-16;247;287854;57
2025-09-16;553;287870;1
2025-09-16;16;287840;23
2025-09-16;42;287868;16
2025-09-16;42;287868;3
2025-09-16;27;287853;5
2025-09-16;224;287869;4
2025-09-15;540;287777;3
2025-09-15;221;287773;5
2025-09-16;238;287824;4
2025-09-16;960;287827;11
2025-09-13;128;287732;9
2025-09-16;248;287830;9
2025-09-15;221;287773;12
2025-09-16;238;287824;4
2025-09-16;559;287864;10
2025-09-16;604;287865;17
2025-09-16;224;287869;12
2025-09-16;553;287870;2
2025-09-16;960;287827;3
2025-09-16;42;287868;4
2025-09-16;16;287840;34
2025-09-16;27;287853;13
2025-09-16;604;287865;7
2025-09-16;50;287828;14
2025-09-16;960;287827;24
2025-09-16;960;287827;4
2025-09-16;231;287843;295
2025-09-16;27;287853;21
2025-09-15;221;287773;6
2025-09-16;559;287864;6
2025-09-16;224;287869;4
2025-09-16;224;287869;4
2025-09-16;224;287869;8
2025-09-16;604;287865;23
2025-09-16;27;287853;10
2025-09-16;604;287865;6
2025-09-16;50;287828;10
2025-09-16;224;287869;7
2025-09-16;604;287865;4
2025-09-16;27;287853;7
2025-09-16;604;287865;7
2025-09-16;224;287869;2
2025-09-16;224;287869;3
2025-09-16;224;287869;3
2025-09-16;224;287869;1
2025-09-16;224;287869;2
2025-09-16;604;287865;9
2025-09-16;224;287869;3
2025-09-16;224;287869;2
2025-09-16;604;287865;6
2025-09-16;27;287853;22
2025-09-16;604;287865;4
2025-09-16;224;287869;5
2025-09-16;238;287824;227
2025-09-15;540;287777;8
2025-09-13;233;287752;21
2025-09-17;80;287925;7
2025-09-15;540;287777;4
2025-09-13;233;287752;16
2025-09-17;221;287897;2
2025-09-16;218;287829;7
2025-09-17;559;287935;2
2025-09-15;732;287772;18
2025-09-17;221;287897;3
2025-09-17;341;287933;9
2025-09-17;80;287925;6
2025-09-17;341;287933;10
2025-09-17;960;287896;70
2025-09-16;16;287840;43
2025-09-16;248;287830;5
2025-09-17;221;287897;8
2025-09-17;221;287897;7
2025-09-13;233;287752;13
2025-09-15;732;287772;10
2025-09-17;559;287935;11
2025-09-17;113;287926;33
2025-09-17;341;287933;10
2025-09-16;218;287829;5
2025-09-17;252;287915;57
2025-09-16;248;287830;6
2025-09-17;221;287897;7
2025-09-16;218;287829;1
